Video_ID,Raw_Title,Clean_Title,Uploader,Lyric
N3dAtYnaS2I,Nỗi Lòng Người Tha Hương - Quang Lê & Duy Mạnh | Bài Hát Khiến Triệu Người Nghe Phải Khóc,Nỗi Lòng Người Tha Hương,Quang Lê Official,
4R49gVQ8hr4,Miền Đất Huy Hoàng - JustaTee x Rise Of Kingdoms | Official MV,Miền Đất Huy Hoàng,JustaTeeMusic,
eUNZxvmDFxs,Madihu - Em Đâu Cần (Feat. tlinh) [Lyrics Video],Em Đâu Cần,Madihu,
LJwUT_n_D5k,"Hoang Tưởng Đêm Khuya (Theme Song From ""Quỷ Nhập Tràng"") | Lyrics Video",Hoang Tưởng Đêm Khuya,VIEENT Music,
MOYRrs_Mv20,[XHTDRLX3] Ánh Sao Và Bầu Trời - Noo Phước Thịnh thổi làn gió mới vào bản HIT của T.R.I x Cá,Ánh Sao Và Bầu Trời,FOREST STUDIO,
mTbnUDFEcB4,Rhymastic - Ngọn Đuốc Đêm (Official Audio),Ngọn Đuốc Đêm,Rhymastic Official,
9Xvdr7r9zeU,Thức Giấc - Da LAB x Ryan「Lo - Fi Ver. by 1 9 6 7」/ Audio Lyrics,Thức Giấc,1 9 6 7,
AlKk-3yVrsU,CHO CON ĐƯỢC ÔM BA - ChuChu (OST Lật Mặt 8: Vòng Tay Nắng - ĐANG CHIẾU TẠI RẠP) | OFFICIAL MV,CHO CON ĐƯỢC ÔM BA,Ly Hai Production,
2sWbfVuDVMI,Đừng Hỏi Anh Như Thế - Đàm Vĩnh Hưng x Đông Thiên Đức x Drum7 | Official Music Video,Đừng Hỏi Anh Như Thế,Đàm Vĩnh Hưng,
v01hl4ETOrI,Đại Lộ Mặt Trời (太陽の大通り) - Chillies ft. Morisaki Win [Japanese Ver.] Music Video,Đại Lộ Mặt Trời,Chillies,
PiM6Ox_l9mU,Hoa Vô Thường @MaiKha,Hoa Vô Thường,Nhan Duyen Tam,
fO4ChFXTZP8,Ngày Mai Không Còn Nhớ | Lê Hiếu x Only C | Official Music Video,Ngày Mai Không Còn Nhớ,Lê Hiếu,
8gTNvNkniQU,KHÔNG CÒN EM - MIN MIN (#KCE) | OFFICIAL MV,Không Còn Em,Creatory Studio,
61o6UhXnQso,Nỗi Đau Muộn Màng- St Ngô Thuỵ Miên - Minh Hào giao lưu cùng Guitar Lâm Thông - Cafe Đất Việt,Nỗi Đau Muộn Màng,Cafe Đất Việt - Nhạc Vàng Xưa,
Vr57c5fz2i0,WREN EVANS - Từng Quen | LOI CHOI The First Album (ft. itsnk),Từng Quen,Wren Evans Official,
-bwzbVAqLUs,7UPPERCUTS - YÊU,YÊU,7UPPERCUTS,
aXowvLRLkfM,"KHÓC CÙNG EM - PHÚC NGUYÊN, LONG HOÀNG, ĐỨC DUY| Tiết Mục Vocal Công Diễn 3| TÂN BINH TOÀN NĂNG 2025",KHÓC CÙNG EM,YEAH1 MUSIC,
gv_kIEg06NA,Phi Nhung - Chuyện Làm Dâu (Võ Thiện Thanh) PBN 63,Chuyện Làm Dâu,Thuy Nga,
n-AgKTJvlzQ,WXRDIE - ALL THESE FEELINGS ft. 2pillz (No One Mastered) | Official Lyric Video,ALL THESE FEELINGS,Wxrdie,
-Q_O2dH7qcA,Dạo Chơi Thành Phố Bỏ Hoang | Đường Tôi Chở Em Về (Lofi Ver.) - buitruonglinh x Freak D,Đường Tôi Chở Em Về,SweetDx,
eN1fdXVNAT0,Mùa Xuân Làng Lúa Làng Hoa | Đặng Hồng Nhung | Bài hát hay nhất về mùa xuân,Mùa Xuân Làng Lúa Làng Hoa,Adam TV,
R_U3WH8BKKg,MA CÀ RỒNG  - The Flob ft. CHIN | OFFICIAL LYRICS VIDEO,Ma Cà Rồng,The Flob,
HXtHfFcI080,09 Chuyện Thường,Chuyện Thường,Ngọt,
tm2FoNHMnm8,Xa Nhau Cả 2 Đều Buồn - D.Blue x Tăng Duy Tân x Mc Wiz (Prod. by 1nG),Xa Nhau Cả 2 Đều Buồn,DBlue Official,
mhqovVvKwVE,Cá Hồi Hoang - Chờ (Điều Tốt Nhất),Chờ,Cá Hồi Hoang,
6-HBXbi-i8U,ERIK - Yêu đương khó quá thì CHẠY VỀ KHÓC VỚI ANH | Official Lyric Video,Yêu đương khó quá thì CHẠY VỀ KHÓC VỚI ANH,VMAS LABEL,
i8bITWjkjP0,Liên khúc: Ký Ức Tuổi Thơ - Hợp Ca | Gala Nhạc Việt 4,,Gala Nhạc Việt,
C-NsSDZydFM,Đá Tan - Ngọt [Lyric video],Đá Tan,Chí Thanh,
jT87SH-sNIA,Phía Sau Một Cô Gái (Orinn Lofi Ver.) - Soobin | LYRICS VIDEO,Phía Sau Một Cô Gái,âm nhạc chữa lành.,
bkA5Vu6GZAQ,Shwe Htoo - Kha Lote [ Official Music Video ],,Shwe Htoo,
96wRaVIp_DY,MIN from ST.319 - NHỚ (STUCK) M/V (Performance Ver.),NHỚ,ST.319 Entertainment,
r6WvRsmQgTA,Trường Vũ - Lá Thư Đô Thị (Tuấn Lê),Lá Thư Đô Thị,Thuy Nga,
zi_Q3MZdziY,Nếu - Noo Phước Thịnh [ Official Lyrics Video ],Nếu,Mưa.,
cUGDO7YojII,ĐÔNG NHI & NHẬT MINH - WE BELONG TOGETHER | OFFICIAL MUSIC VIDEO,WE BELONG TOGETHER,ĐÔNG NHI,
s7uIdBB6uNE,"HOT - Tóc Tiên, Ái Phương, Hạnh Sino, Thiều Bảo Trâm | Công Diễn 1 - CHỊ ĐẸP ĐẠP GIÓ 2024",CHỊ ĐẸP ĐẠP GIÓ 2024,YEAH1 MUSIC,
xmGUOiY0woM,TRAI TÀI GÁI SẮC - Hoài Linh ft. Cẩm Ly | Official Music Video,Trai Tài Gái Sắc,RANG DONG Shows,
XEQDigtnZ9U,"BINZ - XUÂN ĐAN(G) ĐẾN BÊN EM (ft. MASTAL, GONZO, CHARLES.) | OFFICIAL MV",Xuân Đan(G) Đến Bên Em,Binz Da Poet,
jgwW19CV-qA,Một mình cô đơn - Sơn Tùng MTP lyric,Một Mình Cô Đơn,Cua kì cục,
xQaFXpUw8Gg,[Vietsub] ถ้าเธอรักใครคนหนึ่ง / Nếu Chàng Yêu Một Ai Đó - Ink Waruntorn [OST Love Destiny The Movie],ถ้าเธอรักใครคนหนึ่ง / Nếu Chàng Yêu Một Ai Đó,GEM.,
nHZvdKzpKec,MƯA TRÊN LỐI XƯA ( Chú Mười Ba) | MV Lyric Chính Thức MV Official 2025,MƯA TRÊN LỐI XƯA,Chú Mười Ba,
Y9H3N5mNMPc,"Max Benderz - NIETPO (ft. 24k.Right, Wxrdie, RZ Mas)",NIETPO,Max Benderz,
qbYUaed-qiY,Thường Thường Vậy Thôi - Da LAB (Official MV),Thường Thường Vậy Thôi,Da LAB Official,
X0Adwm85PnE,TÌNH NHƯ LÁ BAY XA - LALA TRẦN | Official MV | Tình yêu mới hôm qua nay lạnh lùng băng giá,Tình Như Lá Bay Xa,LaLa Trần Official,
ZaeYEX3qgRY,[MV OFFICIAL] Tìm Về Bên Chúa - Isaac Thái | Thánh Ca Nghe Để Trở Về Tình Yêu Trong Chúa,Tìm Về Bên Chúa,Isaac Thái,
8ItcR_8NkP8,Miền Mộng Mị - AMEE | lyric video (from ‘MỘNGMEE’ album),Miền Mộng Mị,ST.319 Entertainment,
vlfnPW2snys,CAN WE LOVE - Obito | (Official Lyric Video),Can We Love,Obito Official,
gMap-AhuWw8,"CHUYỆN NHÀ BÉ THÔI,CON ĐỪNG VỀ - KAY TRẦN,BÙI CÔNG NAM|CÔNG DIỄN 4 ANH TRAI VƯỢT NGÀN CHÔNG GAI 2024","CHUYỆN NHÀ BÉ THÔI,CON ĐỪNG VỀ",YEAH1 MUSIC,
pei7QaxGezU,LAM TRƯỜNG ♫ TÌNH PHAI ❉  LYRIC [ HD ],TÌNH PHAI,NTC Gaming,
uvJ6E9EIK4E,"TÌNH CA - Thu Phương, Bùi Lan Hương, Hoàng Yến Chibi | Công Diễn 1 - CHỊ ĐẸP ĐẠP GIÓ 2024",TÌNH CA,YEAH1 MUSIC,
LmoqimKOqs4,Đen - Cho Em Một Ngày (Remake) ft. Kimmese (Prod. by Taylor King) (Official Audio w/lyrics),Cho Em Một Ngày,Đen Vâu Official,
ThabO5GV_J4,tlinh - đừng làm nó phức tạp | OFFICIAL LYRIC VIDEO,,tlinh,
JczFzQFicTY,Dọc Ngang Đò Tình | Ca sĩ Đặng Hồng Nhung| Dân Ca  Nghệ Tĩnh,Dọc Ngang Đò Tình,Adam TV,
qCA245x_T0o,Nhớ mùa thu Hà Nội -  Hồng Nhung,Nhớ mùa thu Hà Nội,Cô Tấm Vlogs - Ẩm thực và Cuộc sống Châu âu ,
rPf2VFnESss,1-800-LOVE,1-800-LOVE,HIEUTHUHAI,
VtLwOEhVisw,"MASHUP LÝ NGỰA Ô & NGỰA Ô THƯƠNG NHỚ - MLEE, HỒNG NHUNG, LỆ QUYÊN, DIỆU NHI, H'HEN NIÊ | CHUNG KẾT 1",MASHUP LÝ NGỰA Ô & NGỰA Ô THƯƠNG NHỚ,YEAH1 MUSIC,
uM6UAXLa3ck,CHUYẾN XE | PHAN MẠNH QUỲNH x ORANGE | OFFICIAL MV,CHUYẾN XE,Phan Mạnh Quỳnh Official,
hjp2xPCPhBc,TRÁCH TRĂNG TÀN - CHỊ ĐẸP KIỀU ANH (Tiết Mục Solo) | CHỊ ĐẸP ĐẠP GIÓ 2024,,YEAH1 MUSIC,
Ldq9s6FEQPs,Thích Em Hơi Nhiều (Lofi Ver.) - Wren Evans x Freak D,Thích Em Hơi Nhiều,Freak D Music,
SOzNY1jP8-E,"MỘT LẦN DANG DỞ x ĐI QUA CẦU VỒNG - HÀ LÊ, QUỐC THIÊN, KIÊN ỨNG, ĐỖ HOÀNG HIỆP, THÀNH TRUNG |NHÀ HÁT",MỘT LẦN DANG DỞ x ĐI QUA CẦU VỒNG,YEAH1 MUSIC,
YtkgtlfKaxM,Như Ngày Hôm Qua,Như Ngày Hôm Qua,Sơn Tùng M-TP Official,
fijVRhxmCIA,HIEUTHUHAI - KPI (prod. by Kewtiie) [Official Lyric Video],KPI,HIEUTHUHAI,
BHhgIT186QU,VĂN MAI HƯƠNG - RỒI MÌNH SẼ GẶP NHAU | Official | ANH TRAI YÊU QUÁI OST,Rồi Mình Sẽ Gặp Nhau,VĂN MAI HƯƠNG OFFICIAL,
Ax96EX8lwEw,Hoa Tím Lục Bình - Dương Hồng Loan [Official],Hoa Tím Lục Bình,POPS MUSIC,
mMljgrcqdB4,NHƯỜNG LẠI EM - Vũ. (Feat. Phúc Du) / Official Audio,NHƯỜNG LẠI EM,Vũ Official,
qsiO_vC7MEQ,DAOBUOCHONGKONG1999 prod. GAZ,DAOBUOCHONGKONG1999,MCK // Nger,
gUT9jgDQaow,Tibicon ft. Deagle and Dub P - (CNTML) CĂN NHÀ TRANH MÁI LÁ rap vn VIET GUNNA,CĂN NHÀ TRANH MÁI LÁ,Tibicon Official ,
gH025ty8SM4,A.N.H - Lương Minh Trang (Official MV),Lương Minh Trang,Zing MP3,
xEJBaXwrzk0,Một nhà   Khi hai ta về một nhà - Da LAB Hoạt Hình,Khi hai ta về một nhà,Gốm Sứ Hoàng Gia,
SIs_Htt-kGU,CÂY BÃ ĐẬU - QUỐC ĐẠI & CẨM LY | Sáng tác: Minh Vy (Phát hành 2006),CÂY BÃ ĐẬU,CẨM LY OFFICIAL,
1nlz6ZDgFHE,WREN EVANS - Trao | CHAATMD (Official Audio),Trao,Wren Evans Official,
AF_AU1nZBik,Only You - Sơn Ngọc Minh Ft. Đỗ Hiếu & Burin (OFFICIAL),,Zing MP3,
hpr5Mu2YyN4,HIỆP KHÁCH HÀNH - PHÚC DU x HOÀNG ĐẢO CHỦ [Offical Lyrics Video],HIỆP KHÁCH HÀNH,ARKA Records,
yOG67gz4Ks0,HIEUTHUHAI ft. Harmonie - BẬT NHẠC LÊN | HỘI NGHE | S04E20,BẬT NHẠC LÊN,ALLACCESS VIETNAM,
JL9cA9_8HVI,[LYRIC] Một Cộng Một Sẽ Hơn Hai - Sơn Tùng MTP || Video Lyric HD,Một Cộng Một Sẽ Hơn Hai,Xavia Music Official,
qAZenHd28VM,Vùng Lá Me Bay | Dương Hồng Loan,Vùng Lá Me Bay,Dương Hồng Loan Official {Kim Minh},
bhBwAvosmAc,Pháo - ‘TOIDO’ [prod. KRISS NGO] (Official Music Video),TOIDO,Pháo Northside,
4gscF_8xRac,CONGB 'NHỚ EM 8 LẦN' (ft. Mason Nguyễn & TEZ) | Official MV,Nhớ Em 8 Lần,CONGB Official,
NI1Jh4CCjv4,Mỹ Tâm - Quê Hương Tuổi Thơ Tôi (MY CHILDHOOD HOMETOWN) M/V,Quê Hương Tuổi Thơ Tôi,My Tam,
hhlo7jYOJGs,Có Những Yêu Thương Nào - Đông Nhi | Official Audio,,ĐÔNG NHI,
PM3UT8t9Gkk,Đức Phúc - Chỉ Một Câu (Official Video),Chỉ Một Câu,ĐỨC PHÚC OFFICIAL,
BqeMz_41-7M,"TÁO - ""CẢ NHÀ CÔ ĐƠN"" ( ALBUM ĐĨA THAN )",Cả Nhà Cô Đơn,CROW ON HYENAS,
ep36GAb8Nns,"KHÔNG ĐAU NỮA RỒI (VŨ TRỤ SAY HI) | 52HZ, ORANGE, MỸ MỸ, CHÂU BÙI, PHÁP KIỀU | LÀN SÓNG XANH 2025",KHÔNG ĐAU NỮA RỒI,Làn Sóng Xanh,
mdpHcK22Jno,Mưa Rừng | Dương Hồng Loan,Mưa Rừng,Dương Hồng Loan Official {Kim Minh},
FG1jroukD08,"BIGDADDY - ""BỜ NHƯ ÀO"" ft PHÚC DU, OGENUS, TEZ (Official MV)",BỜ NHƯ ÀO,BIGDADDY x EMILY,
dClUPnFaz9g,02. BINZ - CHƯA YÊU LẦN NAO (ft. KRISS NGO) | OFFICIAL LYRICS VIDEO,CHƯA YÊU LẦN NAO,Binz Da Poet,
TOvZQj1b_tg,Tết Miền Tây | Dương Hồng Loan | Official MV,Tết Miền Tây,Dương Hồng Loan Official {Kim Minh},
-8q2wT2K29A,NGÔI SAO GIỮA THIÊN HÀ | MV BÀI HÁT CHỦ ĐỀ “CHỊ ĐẸP ĐẠP GIÓ 2024”,NGÔI SAO GIỮA THIÊN HÀ,YEAH1 MUSIC,
3MUL8qebg9o,Hoàng Thùy Linh F.T Chi Pu - Đón Xuân Tuyệt Vời (Gorgeous New Year) | Official MV),Đón Xuân Tuyệt Vời,Hoàng Thùy Linh,
FXsQW_AHiT8,Người Bình Thản Kẻ Nặng Lòng - Noo Phước Thịnh | Lyric Video,Người Bình Thản Kẻ Nặng Lòng,Noo Phước Thịnh,
m9iqKZJD1qI,KayC & Wxrdie - Em Nói Với Ai? (feat. Trung Trần) [YOUNG KAYC YOUNG WXRDIE MIXTAPE],Em Nói Với Ai?,KayC Official,
T16j-paocrQ,Khóc Thầm - Phương Anh (Official MV),Khóc Thầm,Phương Anh Bolero,
b1gJTI-XmM0,TẾT ĐỈNH NÓC - B.O.F | OFFICIAL Music Video,Tết Đỉnh Nóc,YEAH1 MUSIC,
IlKDjFa85Qc,SOOBIN - SUNSET IN THE CITY | Official MV,SUNSET IN THE CITY,SOOBIN Official,
LRBN8kGD-so,Yêu Được Không - Đức Phúc x Viruss [ Lyric Video ],Yêu Được Không,Mưa.,
QQDsJx1W-Ng,SOOBIN x SlimV x Rhymastic - Tự Yours (Official MV),Tự Yours,SOOBIN Official,
9TVduM8qw28,Tan Biến - Nguyễn Hải Phong Ft. M4U | Original Version,Tan Biến,NHP Entertainment,
HCIMAqR0i8o,MƯỜI THƯƠNG MIỀN TÂY - Sáng tác: Minh Vy | TUYỆT PHẨM TRỮ TÌNH XƯA & NAY 2 | CẨM LY,Mười Thương Miền Tây,CẨM LY OFFICIAL,
MFHf1q45IQw,Lou Hoàng - Ngày Đẹp Trời Để Nói Chia Tay (Lyric Video),Ngày Đẹp Trời Để Nói Chia Tay,Warner Music Vietnam,
-9_EFni_jGY,"GIẬN MÀ THƯƠNG x HÒ HỤI BÌNH TRỊ THIÊN - MINH TUYẾT, THẢO TRANG, HOÀNG YẾN CHIBI, NGỌC PHƯỚC, MIE",GIẬN MÀ THƯƠNG x HÒ HỤI BÌNH TRỊ THIÊN,YEAH1 MUSIC,
2mcyj64lFbk,MVNCD | Em Dạo Này - Bùi Công Nam x Wren Evans hòa giọng dưới trời đêm Bangkok,Em Dạo Này,FOREST STUDIO,
vux-2HPYess,[Official MV] Dứt Tình - Mạnh Quỳnh | Nhạc Trữ Tình Mới Nhất 2020,Dứt Tình,MẠNH QUỲNH OFFICIAL,
rGIJ978wLIw,Mỹ Tâm - Trắng Đen (BLACK & WHITE) M/V,Trắng Đen,My Tam,
eSbP-7MKHG8,XUÂN HOÀ & DƯƠNG HỒNG LOAN trong chuyện tình buồn-BÔNG BẦN LỖI HẸN st: Lâm Trọng Tường,BÔNG BẦN LỖI HẸN,Dương Hồng Loan Official {Kim Minh},
a_3lbgO21O0,Bài Thánh Ca Buồn - Đàm Vĩnh Hưng | Official Music Video,Bài Thánh Ca Buồn,Đàm Vĩnh Hưng,
d3R5sllyL9s,Sapa Nơi Gặp Gỡ Đất Trời - Anh Thơ,Sapa Nơi Gặp Gỡ Đất Trời,Anh Thơ Official,
mMobsXN6SPY,BÍCH PHƯƠNG - Đoản Xuân Ca (Official Audio)│Nhạc Xuân 2024,Đoản Xuân Ca,Trường Tâm,
ftxy4Ty_C50,"Chi Xê, The Flob - Mộc Miên",Mộc Miên,Chi Xê,
ZalqX-zmTTw,"ĐỢI BÀN - KIỀU ANH, HOÀNG YẾN CHIBI, XUÂN NGHI, PHẠM QUỲNH ANH, NGỌC THANH TÂM|Công Diễn 4-CDDG 2024",ĐỢI BÀN,YEAH1 MUSIC,
gf45Dir1yhs,Mỹ Tâm - Khi Tình Yêu Trở Lại (Audio),Khi Tình Yêu Trở Lại,My Tam,
yvt_ReHtY8U,Đợi Tôi Về | Dương Hồng Loan | Official Audio,Đợi Tôi Về,Dương Hồng Loan Official {Kim Minh},
0_2JMNLSxvA,"MVNCD | Sau Tất Cả - Bùi Công Nam, Wren Evans, Cầm, Diệu Nhi, Tiến Luật",Sau Tất Cả,FOREST STUDIO,
XP91JZg2YN0,Anh Đau Từ Lúc Em Đi - Đàm Vĩnh Hưng x Trần Mạnh Cường | “Ngày đó anh ngỡ chỉ là lời nói”,Anh Đau Từ Lúc Em Đi,Đàm Vĩnh Hưng,
NgiOw53lIC4,ĐÔNG NHI - NHỚ MÃI NỤ CƯỜI XINH | OFFICIAL MUSIC VIDEO,Nhớ Mãi Nụ Cười Xinh,ĐÔNG NHI,
Gv5GlyTvCpc,03. BINZ - ĐÊM VŨ TRƯỜNG (ft. TRIPLE D) | OFFICIAL LYRICS VIDEO,ĐÊM VŨ TRƯỜNG,Binz Da Poet,
ArIyMqN8aoM,"VỀ LẠI ĐI EM - THÁI HỌC | Official MV | Mình về lại em nhé , anh muốn làm lại cuộc đời",Về Lại Đi Em,Nguyễn Thái Học Official,
i0rqTQya4XA,KÈO THƠM - HẰNG BINGBOONG x JUSTATEE X ZOSHY | OFFICIAL MV,KÈO THƠM,Hằng BingBoong Official,
_8jNEU8c6vU,Em Không Tồn Tại - Soobin [Official MV],Em Không Tồn Tại,SOOBIN Official,
CmeEAAmWABA,[XHTDRLX3] Xa Em - Anh Tú tự tin khoe giọng hát trước chính chủ Noo Phước Thịnh,Xa Em,FOREST STUDIO,
JJ9oL0RJMeY,Em Trong Đầu,Em Trong Đầu,Ngọt,
uWPy5-4jBSE,WREN EVANS - ĐĐĐ | LOI CHOI The First Album (ft. itsnk),ĐĐĐ | LOI CHOI The First Album,Wren Evans Official,
vnrGWmebiwg,Hoài Lâm ft Binz | Nếu Như Là Định Mệnh | Official Lyrics Video,Nếu Như Là Định Mệnh,VPOP Plus,
5AWlY4Ly9sA,"TỪNG QUEN | PHẦN THI VOCAL - SÁT HẠCH 6 Tân Binh Hữu Sơn, Hoàng Long, Lâm Anh",Từng Quen,YEAH1 MUSIC,
0z8RcSFMLtA,"24K.RIGHT - NƯỚC MẮT ĐÂU THỂ RƠI ĐƯỢC [Feat. TLINH, HIPZ] (Official Visualizer)",NƯỚC MẮT ĐÂU THỂ RƠI ĐƯỢC,24kRight,
IneTAE_aY1s,"MỘT CÚ LỪA - Kiều Anh, Châu Tuyết Vân, Xuân Nghi, Mie | Công Diễn 1 - CHỊ ĐẸP ĐẠP GIÓ 2024",MỘT CÚ LỪA,YEAH1 MUSIC,
vO9zPXlJEzQ,VỀ MIỀN TÂY - PHƯƠNG MỸ CHI,Về Miền Tây,MVTT Hạt Gia Kiệm,
giJwfNcUHiM,CỨ ĐỂ CHO EM | HỒ QUỲNH HƯƠNG X VŨ CÁT TƯỜNG X H’HEN NIÊ | OFFICIAL MUSIC VIDEO,CỨ ĐỂ CHO EM,Hồ Quỳnh Hương,
M4FRKyccDBk,PHƯƠNG MỸ CHI x DTAP - NGƯỜI CON GÁI NẰM NGHE BIỂN HÁT | OFFICIAL VISUALIZER,Người Con Gái Nằm Nghe Biển Hát,Phương Mỹ Chi,
lDAB03tQIgc,Nước Ngoài - Phan Mạnh Quỳnh | Official Music Video | Mây Saigon,Nước Ngoài,Mây Saigon Official ,
hWbYPNkxtLo,"Anh Thương Cô Út Đưa Đò - Lê Sang, Dương Hồng Loan [MV HD]",Anh Thương Cô Út Đưa Đò,Ca Sĩ Lê Sang,
SrfpvW0O6_U,"LỘT XÁC x CHUYỆN NHỎ - RHYMASTIC, TIẾN LUẬT, ĐINH TIẾN ĐẠT | NHÀ TÁI SINH CÔNG DIỄN 1 ANH TRAI VNCG",LỘT XÁC x CHUYỆN NHỎ,YEAH1 MUSIC,
dtEzmOf3U0M,MỸ TÂM - CỐ HƯƠNG (Animation MV),Cố Hương,My Tam,
FRqQexMYtEM,SPACESPEAKERS & FRIENDS - ME YEU,ME YEU,SpaceSpeakers Label,
5bJqSadgY94,Cô đơn trên Sofa | Tùng Dương ft Tăng Duy Tân | Về nghe gió hát,Cô đơn trên Sofa,VTV SHOWS,
VZ0il2mBjK0,bài hát này dành riêng cho mình em - CONGB ft. buitruonglinh | Performance Video | CONGBDAY EP,bài hát này dành riêng cho mình em,CONGB Official,
P0trVxLo_-s,tình yêu chậm trễ (MOON ver.) - MONSTAR | official audio (from album ‘Over The Moon’),tình yêu chậm trễ,ST.319 Entertainment,
rukLmXnutdU,LẮNG NGHE MÙA XUÂN VỀ - Hồng Nhung ft. Bằng Kiều | Official Music Video | Nhạc Xuân giáp Thìn,LẮNG NGHE MÙA XUÂN VỀ,RANG DONG Shows,
ukKCx1yUzdE,Mat Em - Noo Phuoc Thinh (Boys Over Flowers OST) official MV,Mat Em,chocolate1384,
sWTgxln6wPs,Hồng Nhung và Bùi Công Nam song ca trong bản Mashup THẰNG CUỘI - Ở TRỌ mới toanh | Giao Lộ Thời Gian,THẰNG CUỘI - Ở TRỌ,F Music,
iYWc4U93Su4,DU XUAN x 2025 - WHEELIE x MCK (Gaz Mix House Lak Lú),DU XUAN x 2025 - WHEELIE x MCK,Gaz Official,
eN2Fp5nxguY,PHÚC DU - Để Cho Anh Cưa (MV Visualizer),Để Cho Anh Cưa,PHÚC DU,
7ARbB4sNzrc,MV SÁM | Ken Quách Official | Một lời Sám Hối khiến triệu người rơi lệ,SÁM,Ken Quach Official,
QFuP7n62V8k,HOA XƯƠNG RỒNG - LUNAS | Chung Kết 1- ANH TRAI VƯỢT NGÀN CHÔNG GAI 2024,HOA XƯƠNG RỒNG,YEAH1 MUSIC,
YQ8DNkV4PBo,Phép Màu - buitruonglinh & Ngô Lan Hương | HÀNH TRÌNH THANH ÂM,Phép Màu,ZLAB Studio,
QWEMgCwt6x0,[XHTDRLX3] Fate (OST Full House) - Nhóm Xuân Hạ Thu Đông x MIN làm sống dậy giai điệu quen tai,Fate,FOREST STUDIO,
ecGJuOBqp58,Thật Tuyệt Vời Khi Yêu Em - Dương Bình Minh (MV),Thật Tuyệt Vời Khi Yêu Em,Zing MP3,
EIyLtysjcGE,Isaac Thái - Thế Giới Cần Chúa ( Official Music Video ),Thế Giới Cần Chúa,Isaac Thái,
FjhnvSWMoKM,Buồn Nhẹ Nhàng Thôi - Masew x Khoi Vu,Buồn Nhẹ Nhàng Thôi,Masew,
YUXDmKYTZI0,Tiếng Gió Xôn Xao - Đàm Vĩnh Hưng,Tiếng Gió Xôn Xao,Âm Nhạc - Giải Trí,
IbvjHOdVc0M,MỸ TÂM X SUBOI | NGỌT NGÀO Ở NGÀY MAI X GHTK | OFFICIAL MUSIC VIDEO,Mỹ Tâm X Suboi | Ngọt Ngào Ở Ngày Mai X GHTK,My Tam,
z7pVOa0iV8c,Có Điều Gì Sao Không Nói Cùng Anh - Trung Quân Idol (Lyric Video),Có Điều Gì Sao Không Nói Cùng Anh,Zing MP3,
nTpyr4F2nOw,Phi Nhung - Chú Tiểu Ngây Thơ | Mừng Đại Lễ Phật Đản Vesak,Chú Tiểu Ngây Thơ,BìnhMinh Music Entertainment,
Img36AXGlcI,TGSN - Không Yêu Không Phải Khóc (feat. Lu & tlinh),Không Yêu Không Phải Khóc,TGSN,
qPpvKcNCMjY,7UPPERCUTS／MÀU ÁO HỌC TRÒ ー,MÀU ÁO HỌC TRÒ,7UPPERCUTS,
TUp8pMHstX4,Biết ơn chị Võ Thị Sáu | Võ Hạ Trâm | Bản giao hưởng hòa bình 07/11/2017,Biết Ơn Chị Võ Thị Sáu,EnPi - Yêu Nhạc Truyền Thống,
oLaWOBK_dio,In The Moonlight #2 | Hạnh Phúc Mới - Gigi Hương Giang,Hạnh Phúc Mới,The Bros Entertainment,
vhqPzk-d934,ở nhà một mình - 52Hz (Official MV),ở nhà một mình,52Hz,
Nyceujssa_A,để tôi ôm em bằng giai điệu này - KAI ĐINH x MIN x GREY D  | from ‘SUMMEROOM’ Band Session,để tôi ôm em bằng giai điệu này,Kai Dinh Official,
WKJSIAwkzbc,2pillz x GREY D - ‘tình wá akk’,,2pillz,
Vq2ShP3qC2M,Ngọt - Drama Queen,Ngọt,Ngọt,
1NuNN85TuvU,CÔ ẤY KHÔNG YÊU ANH - Bảo Anh cùng anh trai Phúc Du phá đảo sân khấu |Em Xinh Say Hi [Performance],,Vie Channel - MUSIC,
24SpHSpuh3A,Còn Nơi Đó Chờ Em - Đông Nhi (OFFICIAL AUDIO),Còn Nơi Đó Chờ Em,1989s Entertainment,
xSRkawZQQZI,tlinh - nữ siêu anh hùng | OFFICIAL VISUALIZER,nữ siêu anh hùng,tlinh,
M7OpYPtiFvM,PBN 68 | Như Quỳnh & Trường Vũ - Trăng Rụng Xuống Cầu,Trăng Rụng Xuống Cầu,Thuy Nga,
NrvJzGno9K8,IF - Nhà THIẾU NHI (Tiết Mục Vocal) Công Diễn 5 | ANH TRAI VƯỢT NGÀN CHÔNG GAI 2024,IF,YEAH1 MUSIC,
0bnQj6Ql7KY,"Minh Tuyết, Cẩm Ly, Hà Phương - LK Bẽ Bàng & Cô Gái Quê (Thái Thịnh) PBN 92",Bẽ Bàng & Cô Gái Quê,Thuy Nga,
unjneyk1UP8,Thành Dũng x NVT (Vinh Trịnh) - MAI NÀY TA (feat. HIEUTHUHAI) - Official Music Video,MAI NÀY TA,Vinh Trịnh,
hbRTPrZ61V0,PBN 119 | Nguyễn Hồng Nhung - Buồn Trong Kỷ Niệm,Buồn Trong Kỷ Niệm,Thuy Nga,
izIcI8C3eqE,Phi Nhung - Chiều Thương Đô Thị (Song Ngọc) PBN 74,Chiều Thương Đô Thị,Thuy Nga,
