Video_ID,Raw_Title,Clean_Title,Uploader
RSvxj9IfmF4,AI CƠ? - VINADU,AI CƠ?,LỚP DU
rPn8vOinCbk,BỨC THƯ TÌNH - B.O.F (ft. REDT) | Audio Lyrics,Bức Thư Tình,YEAH1 MUSIC
EIiUSXGBxvU,Uyên Linh & Tăng Duy Tân - Bên Trên Tầng Lầu | Ngôi Sao Của Năm 2022,Bên Trên Tầng Lầu,T Production
X0PV6BtjTcs,Lyrics || Nếu Như || Lê Hiếu,Nếu Như,Peaceful Eden
zxhEjc7ejmk,Tình Quê Miền Tây | Dương Hồng Loan | Music Video,Tình Quê Miền Tây,Dương Hồng Loan Official {Kim Minh}
nZCx3blpXRc,Sinh Ra Đã Là Thứ Đối Lập Nhau - Emcee L (Da LAB) ft. Badbies | Nhạc Edm Tik Tok Gây Nghiện Hay Nhất,Sinh Ra Đã Là Thứ Đối Lập Nhau,Orinn Mix
Uf1iXC1G4y0,[Official ] Nơi Anh Về - Binz,Nơi Anh Về,Binz Da Poet
11ap-MEjJIw,Đã Xa Cuộc Tình - Cẩm Ly [Official],Đã Xa Cuộc Tình,POPS MUSIC
rV5XsWEemFo,SOOBIN - Trò Chơi (Official Audio),Trò Chơi,SOOBIN Official
MF_b_4_KBJs,Mới Mẻ Nào Cũng Ngọt Ngào (st Mr Siro) | Thanh Hà | Lyrics Video,Mới Mẻ Nào Cũng Ngọt Ngào,Thanh Ha's Closet
qUObvKYc9iE,Mưa Chiều - Lang thang trên phố dưới cơn mưa chiều - Thúy Hà MV |Collection Channel,Mưa Chiều,Thúy Hà
lsEE8HYBMDc,PBN 130 | Hương Lan - Đêm Tóc Rối,Đêm Tóc Rối,Thuy Nga
L8D9HV_u8mU,PHÚT BIỆT LY - VÂN QUANG LONG & CẨM LY | Sáng tác: Minh Vy (Phát hành 2006),PHÚT BIỆT LY,CẨM LY OFFICIAL
zMs9pcFIbic,"ANH NHÀ Ở ĐÂU THẾ - DUY KHÁNH, TĂNG PHÚC, BÙI CÔNG NAM, HUYR, JUN PHẠM |ANH TRAI VƯỢT NGÀN CHÔNG GAI",ANH NHÀ Ở ĐÂU THẾ,YEAH1 MUSIC
pq0disSxH0M,[MV OFFICIAL] SỨ MẠNG - Isaac Thái | THÁNH CA KÊU GỌI RA ĐI TRUYỀN GIẢNG PHÚC ÂM CHO CHÚA,SỨ MẠNG,Isaac Thái
EyOgCB5VZKk,YÊU EM DẠI KHỜ - ANH TÀI NEKO LÊ | Tiết mục SOLO Tại Anh Trai Vượt Ngàn Chông Gai 2024,Yêu Em Dại Khờ,YEAH1 MUSIC
XY3qMjGWDf4,[ZMA - 2017] | EM GÁI MƯA | THU PHƯƠNG & HƯƠNG TRÀM,EM GÁI MƯA,Zing MP3
yO7AlFEKrUo,Ẩn Sĩ,,Dế Choắt
zNsyRsxIM-w,[D-11 ZMA 2017] | Tùng Maru make up cho Han Sara siêu đáng yêu,Tùng Maru make up cho Han Sara siêu đáng yêu,Zing MP3
ZLddUDq_I1Q,TÂN THỜI - ANH TÀI JUN PHẠM | Tiết mục SOLO Tại Anh Trai Vượt Ngàn Chông Gai 2024,TÂN THỜI,YEAH1 MUSIC
tlqu7S37lks,Rhymastic - Vẫn Yêu (Official Audio),Vẫn Yêu,Rhymastic Official
QbYgsEMn-V8,Không FAKE NEWS - Da LAB (Official MV),Không FAKE NEWS,Da LAB Official
XMnRTb8MBPM,Đàm Vĩnh Hưng đốn tim khán giả khi hát Tuổi Hồng Thơ Ngây,Tuổi Hồng Thơ Ngây,Đàm Vĩnh Hưng
MFz1xy-gnvs,Để Ngày Mai Luôn Tới - Chillies x Generali Vietnam (Official Music Video),Để Ngày Mai Luôn Tới,Chillies
UZWx6Y5HgcM,Sẽ Không Quay Về - Đông Nhi ft Anh Tú [Official Lyric MV],Sẽ Không Quay Về,ĐÔNG NHI
tW7LIxS0ods,Hoàng Thuỳ Linh - Mê Cung (The Maze)| Official Lyric Video,Mê Cung,Hoàng Thùy Linh
M1PQ5lgc2Mc,Jun Phạm - Hạnh Phúc Là Khi...| Official Music Video,Hạnh Phúc Là Khi...,Jun Phạm Official
Gqei7O9xKig,Khóc một cuộc tình - Chấn Minh | MV OFFICIAL,Khóc một cuộc tình,Chấn Minh Official
zEje4M7KeOE,PHỐ HOA - CẨM LY | Sáng tác: Hoài An (Phát hành 2001),PHỐ HOA,CẨM LY OFFICIAL
vO2mkpspGO4,Thành Luke - Cùng,Cùng,Thành Luke
i0tkhKIbrvA,Tết An Nhiên Tết Bình Yên - Noo Phước Thịnh | Gala Nhạc Việt Tết 2026,Tết An Nhiên Tết Bình Yên,Gala Nhạc Việt
j6Klbr-mkXw,Nang kieu lo buoc - Nhom HKT[Official],Nang kieu lo buoc,NhomHKTSacViet
zz5seOhW12c,Wxrdie – The Party Never Ends (feat. prettyXIX & 2pillz) || Official Music Video,,Wxrdie
UsIr0uj6uEs,Giọng ải giọng ai | tập 17: Nguyễn Hải Phong sâu lắng với ca khúc Ba Kể Con Nghe,Ba Kể Con Nghe,DIEN QUAN Entertainment / Giải Trí
pWjRPFFMq70,GIẤC DU MIÊN - 2pillz x NeeNee x GREY D,Giấc Du Miên,2pillz
pIiFqAK6Qn8,WREN EVANS - Cơn Đau | CHAATMD (Official Audio),Cơn Đau,Wren Evans Official
o9HQXkH6IBo,Vô Vi - Vũ Cát Tường (Track 1 - EP Vi Nhất) | Lyrics Audio,Vô Vi,Vũ Cát Tường (VCT)
8SRnb54OqBw,Từng Là - Văn Mai Hương | Official Music Video | Mây Lang Thang Hà Nội,Từng Là,Mây Lang Thang Music
7zj3GxeSszI,Chỉ Là Thoáng Qua - Thùy Chi (Audio),Chỉ Là Thoáng Qua,Zing MP3
qQK4958rF9Y,MEDLEY THẤT TÌNH - CHỊ ĐẸP PHẠM QUỲNH ANH (Tiết Mục Solo) | CHỊ ĐẸP ĐẠP GIÓ 2024,MEDLEY THẤT TÌNH,YEAH1 MUSIC
WPb2j3GU8Kc,Call Me,Call Me,Wren Evans Official
XAhTVh-0tqg,Hẹn Gặp Em Ở Một Hành Tinh Khác - Da LAB ft. Juky San (Visualizer),Hẹn Gặp Em Ở Một Hành Tinh Khác,Da LAB Official
YD1lPQf6woE,Ngày Mai Em Đi - Lê Hiếu「Official Lyric Video」,Ngày Mai Em Đi,Lê Hiếu
4Yki2erZw3I,Tâm Sự - Lý Tuấn Kiệt HKT Ft. Chấn Hào [MV OFFICIAL],Tâm Sự,Lý Tuấn Kiệt
M1mDEnGUR08,Cho phép tôi mời anh một ly - VƯƠNG BÌNH & GREY D | ‘ANH BỜ VAI’ Album,Cho phép tôi mời anh một ly,ST.319 Entertainment
o-arONQXNs8,TỪNG QUEN - WREN EVANS X LIM FENG,Từng Quen,Unknown
2-MILIdmZkA,Thanh Hà x Phương Uyên | Đời Có Anh Thật May [Official Music Video],,Thanh Ha's Closet
_WzM1sPD7lI,Chia Tay ☘ Phương Phương Thảo Acoustic Ballad nhẹ Nhàng || Hiền Anh,Chia Tay,Phương Phương Thảo Official
i_sBkFA_Ukc,WE BELONG TOGETHER - ĐÔNG NHI [OFFICIAL],,WeChoice Awards
fHyF0B3psWg,Tư Hồ - Tinh ca du mục   Triều Linh Guitar  Thiên An,Tinh ca du mục,Tư Hồ Văn
Tndx7gyAeZI,Nằm Bên Anh – buitruonglinh x Châu Bùi | HÀNH TRÌNH THANH ÂM,Nằm Bên Anh,ZLAB Studio
MtWaac1QPxc,Cho Em Một Lần Yêu - Đông Nhi | Official Audio,Cho Em Một Lần Yêu,ĐÔNG NHI
Jl6NIfmSbdk,Huyền Thoại Ngũ Hành Sơn - Giọng Ca Độc Lạ Thảo My | Giọng Ca Tỏa Sáng,Huyền Thoại Ngũ Hành Sơn,Giọng Ca Tỏa Sáng
rGSsg93ZrT4,Cá Hồi Hoang - Ngày Nào ft. Datmaniac (Home Session),Ngày Nào,Cá Hồi Hoang
K4Sg_g63d-g,Giã Biệt Sài Gòn - Mộc Anh | Nhạc Lính Bất Hủ Vượt Thời Gian,Giã Biệt Sài Gòn,Giọng Ca Để Đời
OvvQhCdg01E,Mùa thu lá bay - Trường Vũ,Mùa Thu Lá Bay,Musical Ocean
0sfuP-8r89U,[LYRIC HD] Old School - Rhymastic,Old School,WxLF
W3Rs6o2A7A0,"MV Cuối Cùng HKT Còn Đầy Đủ "" 3 Thành Viên Huyền Thoại Của Giới Trẻ",HKT Còn Đầy Đủ,Lý Tuấn Kiệt
7MdppHidtyY,Để Cho Anh Khóc Lofi | Lê Bảo Bình | Official Music Video,Để Cho Anh Khóc,Bình Lê
nhxwZl7Ro1U,Rap về UCHIHA (Naruto) - SvS OFFICIAL,Rap về UCHIHA (Naruto),SvS Anime Rap
T8trIUHByDQ,Ngày buồn tháng nhớ năm thương.. - VƯƠNG BÌNH | ‘ANH BỜ VAI’ Album,Ngày buồn tháng nhớ năm thương..,ST.319 Entertainment
VJ4O8mZrlaw,Mashup VÙNG TRỜI BÌNH YÊN (Album 25th LSX) | WREN EVANS x DTAP | MV OFFICIAL,VÙNG TRỜI BÌNH YÊN,Làn Sóng Xanh
LUvx0bAMdGo,Con Đường Màu Xanh - Lê Hiếu「Official Lyric Video」,Con Đường Màu Xanh,Lê Hiếu
uWY5lIIhptQ,KIẾP CHUNG TÌNH ( Phạm Hải Đăng) - Vy Oanh - Nhạc phim Rồi 30 nam sau THVL1,Kiếp Chung Tình,Nhạc Sĩ Phạm Hải Đăng
XaKqGaBNOok,lời từ trái tim anh - PHAN MẠNH QUỲNH,lời từ trái tim anh,motnoinhuthe
Hhz4xD99-QA,Mashup BIẾT LÀM SAO ĐỂ QUÊN EM & KHÔNG CẦN PHẢI HỨA ĐÂU EM - ANH TÀI PHẠM KHÁNH HƯNG | Tiết mục SOLO,BIẾT LÀM SAO ĐỂ QUÊN EM & KHÔNG CẦN PHẢI HỨA ĐÂU EM,YEAH1 MUSIC
92s0h4E9ibE,[BEEF BẮC - NAM 2018] HỒNG LÂU MỘNG - MC ILL (Dizz PjPo) ♪♫♬,HỒNG LÂU MỘNG,Rap Chill ♪
d3Mi81Oxla4,Những Trang Sách Cho Con - Da LAB,Những Trang Sách Cho Con,Da LAB Official
EEcidGCyE50,Da LAB - Anh Em Ca (Official Audio),,Da LAB Official
DTpRcpUXTZU,Madihu - Covamua (Feat. Mạc Mai Sương),Covamua,Madihu
eaUK82ooR3k,Chiều Hạ Vàng ♪ Nhạc Vàng Anh Thơ [MV 4K],Chiều Hạ Vàng,Anh Thơ Official
JsW21MNDHL8,"BOM HẸN GIỜ - Phạm Quỳnh Anh, Phương Thanh, Thảo Trang, Vũ Ngọc Anh|Công Diễn 1-CHỊ ĐẸP ĐẠP GIÓ 2024",BOM HẸN GIỜ,YEAH1 MUSIC
gNBUuJqE2lo,VĂN MAI HƯƠNG - ĐÃ LÂU LẮM RỒI (Album 'hương') | Official Audio,Đã Lâu Lắm Rồi,VĂN MAI HƯƠNG OFFICIAL
y3YfJRNuuVw,THÌ VUI BIẾT MẤY - THE FLOB ft. PHÙNG KHÁNH LINH | OFFICIAL LYRICS VIDEO,THÌ VUI BIẾT MẤY,The Flob
LYFUqy6p0uo,Ế - Karik ft Windy Quyên [OFFICIAL MV],Ế,Hoàng Minh Tiệp
0Vr5gIWh9sM,BÍCH PHƯƠNG - Em Không Tin (Lyric Video) OFFICIAL,Em Không Tin,1989s Entertainment
ygjLWEqMdPw,KHÔNG YÊU ĐỪNG GÂY THƯƠNG NHỚ ( LyLy ft Karik) -Acoustic ver by LyLy,KHÔNG YÊU ĐỪNG GÂY THƯƠNG NHỚ,LyLy Official 
jmqcXTF8ChM,SAO ANH NỠ ĐÀNH QUÊN - CẨM LY | Sáng tác: Tô Thanh Tùng (Phát hành 2005),Sao Anh Nỡ Đành Quên,CẨM LY OFFICIAL
XZCsTVPdYm0,SỐNG SAI - The Flob (Official M/V),SỐNG SAI,The Flob
fzX2YTYdgP4,Biển Hát Chiều Nay - Anh Thơ | Chân trời rất xanh gọi nắng xôn xao,Biển Hát Chiều Nay,Anh Thơ Official
412dtrSmNzU,P6 Đêm nay anh mơ về em Lam Trường,Đêm nay anh mơ về em,Lam Truong's Official Channel
CGB9RlLYA4Q,Lý Cái Mơn - Bích Phượng [Official MV HD],Lý Cái Mơn,Nhạc Hay Việt Nam
MjXIA7FRm4A,Lil Wuyn - Hào Quang (feat. Rhymastic) [An album],,Lil Wuyn Official
xEhXSITqs1E,NHỚ VỀ MIỀN TÂY - CẨM LY | Sáng tác: Minh Vy | TỰ TÌNH QUÊ HƯƠNG 6,,CẨM LY OFFICIAL
kBzoZ513jMU,Nguyễn Hồng Nhung - Dạ Sầu / Nỗi Buồn Duyên Kiếp (Phượng Linh) PBN 125,,Thuy Nga
JjImH5hLwWw,Cơn Mê Tình Ái I Dương Hồng Loan I MV OFFICIAL,Cơn Mê Tình Ái,Dương Hồng Loan Official {Kim Minh}
RWDrNuPPwBQ,"NOO PHƯỚC THỊNH - MASHUP TỪNG QUEN, RỒI TA SẼ NGẮM PHÁO HOA CÙNG NHAU, GIÁ NHƯ | NHAT HAO #drumcam","TỪNG QUEN, RỒI TA SẼ NGẮM PHÁO HOA CÙNG NHAU, GIÁ NHƯ",Nhật Hào Drums
I4bEyzUM8J8,"XHTDRLX2 | Chiến Tranh Lạnh - Trúc Nhân x Anh Tú kết hợp ăn ý tại Xuân Hạ Thu Đông, rồi lại Xuân 2",Chiến Tranh Lạnh,FOREST STUDIO
cqzU18KTvN4,Mỹ Tâm - Tình Mẹ (Audio),Tình Mẹ,My Tam
xxelUvoFtSo,CÓ MỘT CHUYỆN TÌNH - PHAN MẠNH QUỲNH | MV LYRICS | (OST Ngày Xưa Có Một Chuyện Tình),CÓ MỘT CHUYỆN TÌNH,YEAH1 MUSIC
-DhTx-S1yAw,MÁU ĐỎ DA VÀNG - DTAP x NSND THANH THUÝ x VÕ HẠ TRÂM | OFFICIAL VISUALIZER,MÁU ĐỎ DA VÀNG,DTAP OFFICIAL
4KFAunClBFk,"EMILY,HUYỀN BABY,HẠNH SINO ft JUSTATEE - BẬT KHÓC OFFICIAL MV",Bật Khóc,BIGDADDY x EMILY
vToCZTja3hk,[ Video Lyrics ] TỪ NGÀY EM ĐẾN - DA LAB,TỪ NGÀY EM ĐẾN,Sunny day
w0DAbdtI3LA,Yêu xa - Vũ Cát Tường | Video lyrics  (Nhạc buồn dành cho người yêu xa - thất tình),Yêu xa,Distance Between Us
N4xzA7diR-E,Với Em Anh Không Là Tất Cả - Trương Khánh Hải (MV),Với Em Anh Không Là Tất Cả,Zing MP3
A-ZZJA18BuQ,Áo Mới Cà Mau | Phi Nhung,Áo Mới Cà Mau,Phi Nhung
KHBftQH6-Yc,NHỚ MẸ LÝ MỒ CÔI - CẨM LY | Sáng tác: Trương Quang Tuấn (Phát hành 2005),NHỚ MẸ LÝ MỒ CÔI,CẨM LY OFFICIAL
zVB61Ta9TMs,Ngọt -  (sau đây là) DỰ BÁO THỜI TIẾT (cho các vùng vào ngày mai),Dự Báo Thời Tiết,Ngọt
ZiCMEz8MrSE,"HÈ MUỘN - ANH TÀI BẰNG KIỀU | Giai điệu ""Cực Tình"" tại ANH TRAI VƯỢT NGÀN CHÔNG GAI 2024",HÈ MUỘN,YEAH1 MUSIC
179IkUCadiU,[MV] Thất Tình - TamKe l Remake l,Thất Tình,Anh 3 Văn Nghệ Official
zDABZ5heLDQ,EM À - Khoi Vu (OFFICIAL REMAKE),EM À,Khoi Vu Official
eVKUNDQOa58,Bờ bến yêu thương - Hồ Ngọc Hà + Lyric,Bờ bến yêu thương,Minh T Le
bdYiHlDk3-Q,Như Hoa Mùa Xuân,Như Hoa Mùa Xuân,Phùng Khánh Linh
pmodoHYKXxE,Yêu Một Người Sao Buồn Đến Thế,Yêu Một Người Sao Buồn Đến Thế,Release - Topic
zznS0e25GCU,Xuân Của Lính Xa Nhà | Đàm Vĩnh Hưng hát trại giam Xuyên Mộc | Trái tim này chia làm 2 ngăn…,Xuân Của Lính Xa Nhà,Đàm Vĩnh Hưng
DHfRXl32c2E,Sợ Yêu - Thanh Hà ( Music Video) | A Gift from Photographer Pham Hoai Nam ( từ Minnesota Mỹ),Sợ Yêu,Thanh Ha's Closet
cDL8Vpb3nKk,[2013] Diss G Fam - Rhymastic (Dizz G Family),Diss G Fam,Sư Tử RV
U-1pchunu1k,TỪ ĐÂY TỪ NAY - TĂNG PHÚC (Huỳnh Quốc Huy x Đoàn Minh Vũ) | EP 2024,Từ Đây Từ Nay,YEAH1 MUSIC
WoP-KsPFCwU,Mashup: Sự Thật Sau Một Lời Hứa - Hiền Hồ & Phúc Du | Gala Nhạc Việt Tết 2025,Sự Thật Sau Một Lời Hứa,Gala Nhạc Việt
lGZ3oTriuXI,[Official MV] Đường dài vô tận - Lam Trường,Đường Dài Vô Tận,Lam Truong's Official Channel
xNRgSL-hNcc,Đường Xưa (Quốc Dũng & Nguyễn Đức Cường) - Thanh Hà trình bày,Đường Xưa,quyhurry
TyQ_Z8yN-4M,ZMA 2019 - VÌ YÊU CỨ ĐÂM ĐẦU - MIN (OFFICIAL VIDEO),VÌ YÊU CỨ ĐÂM ĐẦU,Zing MP3
_2ALKOli64o,Yêu - 7UPPERCUTS nhưng rất là Thỏ 7 Màu,Yêu,Quang Huy Network
9b8KiZqco2w,Cá Hồi Hoang - Nếu (Alternate Version),Nếu,Cá Hồi Hoang
PzSVFa2hnAU,Lời Của Gió | Quang Hà x Hồng Nhung x Bằng Kiều,Lời Của Gió,Quang Hà TV
9hZhntO7v68,Trái Đất Ôm Mặt Trời (Lofi Ver.)  - Kai Đinh x Grey D x Hoàng Thuỳ Linh x CaoTri,Trái Đất Ôm Mặt Trời,CaoTri Official 
woK-7zwbi4A,Đàm Vĩnh Hưng | Thao Thức Vì Em,Thao Thức Vì Em,Đàm Vĩnh Hưng
X_ZiQKn6_Ec,20 Năm Tình Đẹp Mùa Chôm Chôm - Hồng Loan | Official Music Video,20 Năm Tình Đẹp Mùa Chôm Chôm,VŨ LINH FAMILY
RC8XZL7buBM,tlinh - mua thêm (prod. by Nodey) (original soundtrack from Fanti the movie) | OFFICIAL LYRIC VIDEO,mua thêm,tlinh
aShSuzlVvMM,"[ZMA - 2017] | 3 Bài Hát HIT Của Phan Mạnh Quỳnh, Bùi Công Nam, Lê Thiện Hiếu",3 Bài Hát HIT,Zing MP3
OcKZCs0Hpx4,ANH YÊU EM NHIỀU LẮM | ISAAC | HÁT CHO EM (The Show),Anh Yêu Em Nhiều Lắm,Isaac Official
iOodAmieerE,Đường Con Theo Chúa - Trường Sinh (MV),Đường Con Theo Chúa,Zing MP3
01IMcoOy9TE,Tốt Gỗ Hay Nước Sơn - MinhLai ft. Wxrdie - Team Andree | Rap Việt 2023 [MV Lyrics],Tốt Gỗ Hay Nước Sơn,Vie Channel - MUSIC
pyP2cUlWbJo,Bích Phương- Phai Dấu Cuộc Tình,Phai Dấu Cuộc Tình,ÂM NHẠC
l34ppvvxufU,Đen - Trốn Tìm (dongvui harmony),Trốn Tìm,Đen Vâu Official
wKp6IMoVwSI,WREN EVANS - 144 | NỔ The Album (ft. itsnk),144,Wren Evans Official
RO-Z2QqBBko,Ngẫu Nhiên (OST Em Và Trịnh) - Akari Nakatari (Official Lyrics Video),Ngẫu Nhiên,Universal Music Vietnam
GXqkIrBAfu4,TỪNG YÊU - ANH TÀI LIÊN BỈNH PHÁT | Tiết mục SOLO tại ANH TRAI VƯỢT NGÀN CHÔNG GAI 2024,TỪNG YÊU,YEAH1 MUSIC
WWBKny6OFi0,Đóa Hoa Xuân - Hồ Ngọc Hà | Gala Nhạc Việt Tết 2024,Đóa Hoa Xuân,Gala Nhạc Việt
EElNUtYSHyA,Cuốn Theo Chiều Gió,Cuốn Theo Chiều Gió,Hương Lan - Topic
8ev_M346Nhw,Phố mùa đông - Lê Hiếu,Phố mùa đông,ania rose
3-hIqa41yD0,Rừng Lá Thấp – Giọng Ca Nhạc Trữ Tình Cực Thấm | Mộc Nhiên,Rừng Lá Thấp,Nhạc Đường Phố
nxAESv0LK4I,Hồn Quê - Dương Hồng Loan | Nữ Ca Sĩ Xinh Đẹp Hát Nhạc Quê Hương Ngọt Như Mía Lùi,Hồn Quê,Nam Viet Bolero
x4-xUR4sSTs,Hai Mươi Hai (22) - AMEE ft. Hứa Kim Tuyền x KProx「Lo - Fi Ver」/ Official Lyric Video,Hai Mươi Hai (22),KProx Official
_kS_Z4IIp2c,Keep Me In Love - Hồ Ngọc Hà | Đêm Nhạc Love Songs 2: Cả Một Trời Thương Nhớ,Keep Me In Love,Ho Ngoc Ha's Official Channel
aTS05EpyI2A,"Giai Điệu Việt Nam Mình - Thanh Ngọc, Võ Hạ Trâm, Dương Hoàng Yến | Gala Nhạc Việt Tết 2025",Giai Điệu Việt Nam Mình,Gala Nhạc Việt
vVYONjT2b0Y,"SOOBIN, Kris V - Lu Mờ | 'BẬT NÓ LÊN' Album (Official Visualizer)",Lu Mờ,SOOBIN Official
uebcZ7xD-WA,Mashup HƠN 1000 NĂM SAU & CHIA CÁCH BÌNH YÊN - ANH TÀI QUỐC THIÊN | Tiết mục SOLO Tại ATVNCG 2024,Mashup HƠN 1000 NĂM SAU & CHIA CÁCH BÌNH YÊN,YEAH1 MUSIC
qyAemW2tWEU,Nắng hoa niên - VƯƠNG BÌNH | ‘ANH BỜ VAI’ Album,Nắng hoa niên,ST.319 Entertainment
9lTD1qMbVfE,Phi Nhung – Năm Cụm Núi Quê Hương,Năm Cụm Núi Quê Hương,Minh Tuyet Top Hits
fcCyQmTBdAY,Đến Là Đón - RichChoi x  @wxrdie  | Official Visualizer,Đến Là Đón,RichChoi Official
m0akuuU6S0Y,Vọng Cổ Buồn | Dương Hồng Loan Official,Vọng Cổ Buồn,Dương Hồng Loan Official {Kim Minh}
5HfOdSRX1xY,NỖI LÒNG NGƯỜI ĐI | Anh Bằng | Lê Hiếu _ Thùy Chi | Musique de Salon,NỖI LÒNG NGƯỜI ĐI,Musique de Salon
NUTL6WAQ6a8,MIN - ANH QUA ĐÂY ĐI (OFFICIAL AUDIO),ANH QUA ĐÂY ĐI,MIN OFFICIAL
Jc6qBsx0bGc,Chạy Theo Lý Trí - Hồ Ngọc Hà | Gala Nhạc Việt 8,Chạy Theo Lý Trí,Gala Nhạc Việt
R7mLcfnXGtI,Người Tình Ơi / My Baby - Hồ Ngọc Hà | Đêm Nhạc Love Songs,Người Tình Ơi / My Baby,Ho Ngoc Ha's Official Channel
Q8kqJXvcLmM,Anh Biet- Le Hieu ( Duc Tri),Anh Biet,Le Hieu
LVL82s88D9o,Chào buổi sáng - MTV [O4T],Chào buổi sáng,O4T
tWuquI0trB4,Mỹ Tâm - Em Đã Thấy Mùa Xuân Chưa (Audio),Em Đã Thấy Mùa Xuân Chưa,My Tam
c8LHB6n_LPY,Lần Đầu Tiên - Emcee L ft Muộii (Official Audio),Lần Đầu Tiên,Da LAB Official
xar5nAM02p0,"Thần Thoại (Lofi Acoustic) - Dương Edward, Phương Phương Thảo x CaoTri | Nhạc Hoa Lời Việt",Thần Thoại,CaoTri Official 
gF_QQqJP0Q4,Mất Tích-Ngọt (Lyric video),Mất Tích,Music indiewoyki
QP7J-C9RSek,Wxrdie - DOPE BOYS (ft. Right) [prod. 2pillz],DOPE BOYS,Wxrdie
Y60UmBP_nMU,Chẳng Hợp Nhau Đâu (Lofi Ver.) - Lê Bảo Bình ft. Thanh Hưng x Zeaplee,Chẳng Hợp Nhau Đâu,Zeaplee Official
m52VrJftUCY,Người Anh Muốn Cưới - Lê Vương (MV),Người Anh Muốn Cưới,Zing MP3
65mR-PcFXi4,"XUÂN QUÊ HƯƠNG - Thu Phương, Thanh Ngọc, Hương Ly, Tú Vi, Hà Kino, Diệp Lâm Anh | TẾT ĐẸP",XUÂN QUÊ HƯƠNG,YEAH1 MUSIC
XZXq5lP7xCk,BẬN TÂM - LÂM ANH | Tiết mục Solo Công Diễn 5 | TÂN BINH TOÀN NĂNG 2025,Bận Tâm,YEAH1 MUSIC
amTIWu75hCk,My Girl - Anh Tom (Official MV),My Girl,Zing MP3
P5Szsw5pG7w,Vẫn Phải Xa Nhau - Thanh Hà ( ST Vương Anh Tú) | Lyrics Video,Vẫn Phải Xa Nhau,Thanh Ha's Closet
RgNDT8Zyl8I,"""Hiệp Khách Hành"" - Phúc Du x Hoàng Đảo Chủ | EXCLUSIVE Performance",,84GRND
K7DojNGDPSA,Chờ Em Trong Đêm - Soobin Hoàng Sơn,Chờ Em Trong Đêm,Virky Viet
XGA9uaWIRH4,"99KISS - Đông Quan, Minh Quân, Minh Tân, Duy Lân, Phi Long, Phúc Nguyên | Tân Binh Toàn Năng 2025",99KISS,YEAH1 MUSIC
k9OdWK4TpeY,Đưa Em Đi | CineLove (The Album) | Phan Mạnh Quỳnh,Đưa Em Đi,Phan Mạnh Quỳnh Official
eCbyXWE2JY4,"TRÁCH THÂN - SSay Huỳnh ft NSƯT Hoài Linh, Pjnboys, Phaos | Nhạc Tết 2022 | Official Music Video",TRÁCH THÂN,POPS MUSIC
P7Xk7J8ZjLk,Album Xưa | Kiều (Nỗi Thương Mình) - Masew x Trần Mạnh Cường,,Masew
Q1jgCadaM-M,Anh Không Biết Trân Trọng - Phương Dung (Official MV),Anh Không Biết Trân Trọng,Zing MP3
k7Cb02WlmS4,"MƯỢN RƯỢU TỎ TÌNH - BIGDADDY x Hồng Nhung, Mỹ Linh, Uyên Linh, Lưu Hương Giang, Phương Vy",MƯỢN RƯỢU TỎ TÌNH,YEAH1 MUSIC
hjS90K2rcbM,"Bến Đỗ Hay Bão Tố - Đàm Vĩnh Hưng | Ngỡ đã tìm được bến đỗ, ai ngờ bão tố …",Bến Đỗ Hay Bão Tố,Đàm Vĩnh Hưng
63Tnzgxvb2Q,Nhớ Em - Lam Trường,Nhớ Em,danghuong07 danghuong07
31OjzqbMbdQ,ĐÔNG NHI x DTAP | TỰ NHIÊN | OFFICIAL LYRIC VIDEO,Tự Nhiên,ĐÔNG NHI
11QFhLuANts,"Tình anh em Rhymastic, Binz, Karik, Wowy, LK, JustaTee ""tan vỡ"" từ đây  | Rap Việt - Mùa 2",Tình anh em,Vie Channel 
e2LyvOZGXCc,Giọt Sương Trên Mi Mắt - Hồng Nhung [Official Audio],Giọt Sương Trên Mi Mắt,Nhạc Hay Việt Nam
wKR7A5wV0aM,WREN EVANS - Ngủ Quên | NỔ The Album (ft. itsnk),,Wren Evans Official
OQvh9rZDmfw,KHI EM ĐÃ YÊU - THANH HÀ | CHUNG KẾT | THE X FACTOR - NHÂN TỐ BÍ ẨN 2016,KHI EM ĐÃ YÊU,X Factor Vietnam
HMrVdcRiGlg,Official MV | Vì Yêu | Isaac Thái | sáng tác Tường Minh | bài hát Thương Khó hay,Vì Yêu,Isaac Thái
os0j8WB-Jy4,"Xuân Này Con Không Về - Anh Thơ | Nhạc Xuân 2026, Con biết bây giờ mẹ chờ tin con, Official MV 4K",Xuân Này Con Không Về,Anh Thơ Official
knmewkZC2E0,PHƯƠNG MỸ CHI - HOA DẠI (Official Music Video) | CHI?,Hoa Dại,Phương Mỹ Chi
zKiR8cpXO_I,Making Money - Trúc Nhân - (audio official),Making Money,Trúc Nhân
SWycL-HYUSg,Thanh Hà - Tình Lỡ (Thanh Bình) PBN Divas,Tình Lỡ,Thuy Nga
9eqZL0AQ9m8,Cảm Thấy Cách Xa - QUỐC THIÊN ( Lyric Video ),Cảm Thấy Cách Xa,1989s Entertainment
PTRw4uEj__w,Thanh Hà | Sợ Bắt Đầu Sợ Kết Thúc | Official Music Video,Sợ Bắt Đầu Sợ Kết Thúc,Thanh Ha's Closet
