Video_ID,Raw_Title,Clean_Title,Uploader,Lyric
I2TWQhG9pqg,30 tuổi nhìn như 10 tuổi hát Teen Vọng Cổ cực hay - Thanh Hằng & Thanh Hà,Teen Vọng Cổ,Thanh Hang Thanh Ha Official,"1 Contributor
Teen Vọng Cổ Lyrics
Xa anh mới ban chiều
Thế mà lòng sao buồn hiu
Là nhớ anh nhiều
Mong được ở bên người yêu
Để nói bao điều
Là sao ta?
Nói chung là yêu đó
À mà đó có phải là yêu không
Mà sao vắng anh thì buồn
Uh-oh, uh-oh
Không được ở bên anh lòng buồn vu vơ
Mong sao cho đôi ta một ngày nên thơ
Mong sao cho cơn mơ trở về trong em
Cho bao nhiêu yêu thương còn hoài không xa và
Và nhớ anh nhiều lắm
Ước chi mình có nhau
Người yêu ơi em muốn cùng anh thề câu chung thủy không thay đổi lòng mình bên nhau đi đến cuối con đường
Uh-oh, uh-oh
Xa anh mới ban chiều
Thế mà lòng sao buồn hiu
Là nhớ anh nhiều
Mong được ở bên người yêu
Để nói bao điều
Là sao ta?

Nói chung là yêu đó
À mà đó có phải là yêu không
Mà sao vắng anh thì buồn
Uh-oh, uh-oh
Không được ở bên anh lòng buồn vu vơ
Mong sao cho đôi ta một ngày nên thơ
Mong sao cho cơn mơ trở về trong em
Cho bao nhiêu yêu thương còn hoài không xa và
Và nhớ anh nhiều lắm
Ước chi mình có nhau
Người yêu ơi em muốn cùng anh thề câu chung thủy không thay đổi lòng mình bên nhau đi đến cuối con đường
Uh-oh, uh-oh
Không được ở bên anh lòng buồn vu vơ
Mong sao cho đôi ta một ngày nên thơ
Mong sao cho cơn mơ trở về trong em
Cho bao nhiêu yêu thương còn hoài không xa và
Và nhớ anh nhiều lắm
Ước chi mình có nhau
Người yêu ơi em muốn cùng anh thề câu chung thủy không thay đổi lòng mình bên nhau đi đến cuối con đường
Uh-oh, uh-oh"
sgpaHhEt5b0,Để Anh Một Mình - Rhyder - Team Andree | Rap Việt Mùa 3 (2023) [MV Lyrics],Để Anh Một Mình,Vie Channel - MUSIC,"1 Contributor
Xin Hãy Để Anh Một Mình Lyrics
Đã từ lâu,chưa yêu 1 ai thật sâu
Em từ đâu, reo vào anh bao niềm thương
Tung cần câu, tim anh giờ đây như là con cá
Yêu là yêu rồi, đêm về mơ anh được thơm má
Thật không may là em, bao chàng trai kề bên
Bao người theo gót, em đẹp long lanh trông thật so hot
Đôi môi hồng hoa nét kiêu sa, hương thơm dịu êm lá la la
Làm sao để có tình yêu giữa đôi ta
Em giờ đang ở nơi xa…
Phải làm sao đây, con tim này mỏng manh
Yêu thì có yêu mà chẳng muốn em kề bên
Xin hãy để anh 1 mình, để cho tình yêu ấy trôi xa
Xin hãy để anh 1 mình để cho nhành hoa ấy tàn phai
Hey girl , let’s take a selfie , sau đó post insta
Whisky biết ko healthy nhưng vẫn rót thêm ra
Trên tường đồng hồ tiktok thức đến hết đêm arrgg
Make it sure mũi tên cupid , tym anh trót xuyên qua
Trả lại đây, linh hồn em lấy từ thoáng đầu tiên
Người duy nhất làm anh xao xuyên ở nửa bán cầu
Riêng em và chỉ em
Làm say mê bao gã
Sẵn sàng trao em con tym
Nhưng chẳng màng sao cả
Nên là này em .. để anh một mình thôi
Đến bất cứ đâu em muốn để anh một mình đợi
Điều anh giỏi nhất , không chỉ mỗi là rap
Hát còn hay là khác , nhưng mà nhìn xem
Tình em
Không thể trao cho mình anh đâu
Fuckin daydream em đi trước anh sau
Nhưng nếu buộc phải khóc ở vườn đia đàng
Thì cứ nhẹ nhàng nước mắt em để anh lau"
6wXbdBaq0Tg,Phải Thế Thôi - Lê Bảo Bình  [ Lyrics MV ],Phải Thế Thôi,Lê Bảo Bình,"1 Contributor
Lời Cám Ơn Lyrics
Hoàng Oanh
, 
Như Quỳnh
, 
Quang Lê
]
Người đã cho tôi hơi ấm quê hương, tình người
Vượt sóng ra khơi, lòng tràn dâng nỗi nhớ một trời
Thành phố hôm xưa giờ đã mù khơi
Bật khóc trong tay, buồn nào theo gió xa bay
Thuỷ Tiên
, 
Lưu Bích
, 
Lương Tùng Quang
]
Người đã cho tôi tiếng nói, con tim hiền hoà
Đầy chứa thương yêu dù cho mưa gió cuốn nhạt nhoà
Gọi tiếng ""anh ơi"", cùng góp bàn tay
Gọi tiếng ""em ơi"", cùng chung lấp nỗi đau đoạ đày
Giọng hát bay cao, lời cảm ơn sâu
Từng người đã góp phần cho nương náu
Từng người đã cùng nhau chung sức đắp xây tình thương
Một nhà Việt Nam dấu yêu
Hồ Lệ Thu
, 
Vân Quỳnh
, 
Tất cả
]
Tình vẫn trôi quanh theo nước long lanh về nguồn
Thả ánh trăng thanh, về đây soi sáng giấc mộng lành
Nhìn cuối chân mây chợt thấy bình yên
Người đã cho tôi niềm tin mới yêu thương cuộc đời

Thế Sơn
, 
Loan Châu
, 
Nguyễn Hưng
]
Người đã cho tôi tia nắng yêu thương nồng nàn
Rọi sáng hôm nay, vượt qua tăm tối dẫu muộn màng
Ngày tháng lưu vong dệt những mùa xuân
Cùng kết ân tình, ngàn đời tô thắm nhân sinh
Như Loan
, 
Trần Thái Hoà
, 
Dương Triệu Vũ
]
Người đã cho tôi hoa lá xinh tươi địa đàng
Bằng trái tim rung, hoà nhịp chung cõi ấm tình người
Này những đôi tay gạch nối niềm tin
Dìu lối tôi qua bao nguy khốn chông gai cực hình
Giọng hát bay cao, lời cảm ơn sâu
Từng người đã góp phần cho nương náu
Từng người đã cùng nhau chung sức đắp xây tình thương
Một nhà Việt Nam dấu yêu
Bằng Kiều
, 
Khánh Hà
, 
Tuấn Ngọc
]
Hạnh phúc trong tay xin mãi hiến dâng gọi mời
Ngồi xuống nơi đây, cùng nhau vui hát khúc nhạc này
Và bước chân lên vùng đất tự do
Người đã cho tôi tương lai sáng chứa chan nụ cười
Người đã cho tôi tương lai sáng chứa chan nụ cười
Lời cảm ơn anh, lời cảm ơn em
Lời cảm ơn riêng dành cho người"
iu_1j8m1z10,Nếu Như Ngày Đó - Lệ Quyên,Nếu Như Ngày Đó,Lệ Quyên,"1 Contributor
Nếu Như Ngày Đó Lyrics
Em và anh thì thôi nên dừng lại đi
Đừng đi xa quá, em sợ một ngày mình chẳng tìm thấy lối ra
Nếu như ngày đó ta không bên nhau thì
Nếu như ngày đó không gặp nhau trước khi
Nếu như ngày đó tim mình chọn lướt đi
Thì đã chẳng mang suốt đời đau li bì
Ta gặp lại nhau khi em gửi cho anh thiệp cưới
Anh đã không ngần ngại đón nhận và sau lúc đó là chỉ biết cười
Anh vẫn nhớ những lần em khóc, nhớ những lần ta hay dỗi nhau
Nhớ cô gái cho đi tất cả quá khứ nhận lại chỉ là nỗi đau
Nhưng mà anh cố chấp chỉ biết nghĩ cho riêng bản thân
Hứa mà không thể làm, anh là thằng em nên đáng hận
Thằng ích kỉ trong chuyện tình cảm là thằng lăng nhăng trong chuyện tình yêu
Nên suy cho cùng em cũng bỏ đi với sự thiệt thòi em đang gánh chịu
Em ơi? Nếu tha thứ cho người đã từng làm em tổn thương
Là món quà duy nhất ta có thể dành cho chính họ
Bởi anh biết nhiều người tình nguyện hi sinh vì em cả đời
Vậy nên câu hỏi ""Anh thương em không?"" nay đã có câu trả lời
Vì người mới, họ thay anh bù đắp vấp ngã mà em trải qua
Vì người mới, thay anh lắp những thiếu sót vì em trên đường trải hoa
Và người mới đánh đổi tất cả vì em để lấy nụ cười
Thế nên xin em hãy quên anh đi, người từng làm em rũ rượi
Em và anh thì thôi nên dừng lại đi
Đừng đi xa quá, em sợ một ngày mình chẳng tìm thấy lối ra
Nếu như ngày đó ta không bên nhau thì
Nếu như ngày đó không gặp nhau trước khi
Nếu như ngày đó tim mình chọn lướt đi
Thì đã chẳng mang suốt đời đau li bì

Một ngày nào đó khi hai người có lỡ mất nhau
Em phải nhìn về sau dù trái tim anh đã rất đau!
Anh muốn là em sống tốt, thương bản thân, giữ gìn sức khỏe
Anh vẫn chúc em nhiều may mắn khi tâm hồn anh luôn đầy sứt mẻ
Có thể em đúng vì những chuyện mà ta trải qua
Có thể là anh đã sai sau những gì mà ta cãi vã
Có thể kết thúc không đẹp thì phía trước vẫn còn tương lai
Và có thể em là lý do khiến cho bản thân anh không thương ai
Bởi lẽ họ cho em thấy tình yêu họ là bầu trời phép
Hoàng hôn hay ánh bình minh không rõ ràng thì nó mới đẹp
Thế nên xin em đừng trách thằng như anh là kẻ đi qua
Vì kỉ niệm và những thói *** đối với anh là điều quý giá
Vô hình chung anh lại chính là nỗi đau đầu đời
Em như một ngôi sao muốn tỏa sáng thì về với bầy trời
Thanh xuân của em lãng phí cũng chỉ vì hai chữ là ""đợi anh""
Tên của em tuy ngắn nhưng lại dài theo tháng năm đời anh
Nếu như ngày đó ta không bên nhau thì
Nếu như ngày đó không gặp nhau trước khi
Nếu như ngày đó tim mình chọn lướt đi
Thì đã chẳng mang suốt đời đau li bì
Hi vọng mấy cũng vỡ tan tựa như cành hoa phai mày
Hứa hẹn có nhiều cũng như bao lời qua tai nhau
Cũng chỉ được lúc mới ***
Nhưng về sau có bấy nhiêu là được như lời nói ban đầu"
zpM7j8CIhAk,MÃI MÃI MỘT TÌNH YÊU - ĐAN TRƯỜNG (LÀN SÓNG XANH 2004),MÃI MÃI MỘT TÌNH YÊU,Phuong Nam Phim,"5 Contributors
Mãi Mãi Một Tình Yêu Lyrics
Đêm từng đêm khi màn sương buông xuống trên thênh thang bao nhiêu nẻo đường
Anh ngồi đây nhớ em nhiều, và thầm mong một ngày rực rỡ tình yêu
Anh chờ em như lúc xưa, như bây giờ và chờ đợi mai sau…
Cho dù mưa giông, cho dù nắng cháy, anh vẫn chờ
Những tiếng cười rộn vang khung trời
Rồi lúc dỗi hờn em lặng im không nói
Những tháng ngày hồn nhiên nô đùa
Tuổi thơ tuyệt vời người ơi !
Chiếc lá vàng nhẹ rơi cung đàn
Những nốt nhạc cho bài ca anh hát
Hát với đời, ngày vui bên người
Để con tim nghe thiết tha
Lòng em trót yêu em lâu rồi
Mà chưa dám nói câu yêu người
Sợ tình mong manh xóa nhòa ngày xanh
Đành câm nín em đâu hay tình anh
Mùa xuân đến bên em tươi cười
Hạn vàng tung nắng mai yêu đời
Mùa thu đi qua nói gì cùng em ?
Mùa đông đến anh lơ ngơ từng đêm
Ngày xưa đã cho anh hi vọng
Một mai em hiểu anh nỗi lòng
Cuộc đời cho ta qua nhiều ngày vui
Cần chi nói những lời đầu môi…
Phải không em ?"
n-k_aUsOaaQ,HOA BẤT TỬ - THÀNH ĐẠT x PHÁT HUY T4 | OFFICIAL MV | Em Chỉ Có Một Lần Để Sống...,Em Chỉ Có Một Lần Để Sống,NhacPro Tube,
TOqwCwsWzcE,PBN 75 | Phi Nhung - Vọng Kim Lang & Bậu Đi Theo Người,Vọng Kim Lang & Bậu Đi Theo Người,Thuy Nga,"2 Contributors
Vọng Kim Lang / Bậu Đi Theo Người Lyrics
Ôi tuổi xanh mộng mơ
Vấn vương tháng năm mong chờ
Hứa duyên trao lời ngày anh về lứa đôi thành hôn
Tiễn đưa xuyến xao tâm hồn
Buồn dạt dào, nhớ thương nào vơi
Em chờ, em chờ mâm trầu đưa tới
Pháo hoa rượu nồng mừng cô dâu trẻ vu quy
Dáng xinh sánh vai bên chồng
Làn phấn hồng điểm tô mặt duyên
Tương lai có nhau trong đời, lòng gọi mời ngắm mây trời bay
Hè qua, thu mãn (Ơ-ơ), đông sang
Nắng xuân dịu dàng tràn lan
Chốn thôn trang đợi ngày trùng quang
Mà tin chàng xa mờ biệt tăm
Để tim yêu lạnh lùng quạnh hiu
Anh người ở đất miền Tây
Ai xui anh đến chốn này gặp em?
Cậy người nói chuyện lứa đôi
Giao bôi cạn chén, mặn nồng bên nhau
Nhưng vừa nên nghĩa trầu cau
Đang tâm anh bẻ chữ đồng ra đi
Ân tình gãy gánh từ đây
Đành thôi duyên số trăm năm lỡ làng

Em chờ, em chờ mâm trầu đưa tới
Pháo hoa rượu nồng mừng cô dâu trẻ vu quy
Dáng xinh sánh vai bên chồng
Làn phấn hồng điểm tô mặt duyên
Tương lai có nhau trong đời, lòng gọi mời ngắm mây trời bay
Hè qua, thu mãn (Ơ-ơ), đông sang
Nắng xuân dịu dàng tràn lan
Chốn thôn trang đợi ngày trùng quang
Mà tin chàng xa mờ biệt tăm
Để tim yêu lạnh lùng quạnh hiu
Nhưng vừa nên nghĩa trầu cau
Đang tâm anh bẻ chữ đồng ra đi
Ân tình gãy gánh từ đây
Đành thôi duyên số trăm năm lỡ làng
Hè qua, thu mãn (Ơ-ơ), đông sang
Nắng xuân dịu dàng tràn lan
Chốn thôn trang đợi ngày trùng quang
Mà tin chàng xa mờ biệt tăm
Để tim yêu lạnh lùng quạnh hiu"
-97NZ5z7mYA,MR.A X Wxrdie & Machiot - MƯA CỨ RƠI (Official Music Video),MƯA CỨ RƠI,MR. A Official,"3 Contributors
Mưa Cứ Rơi Lyrics
MR.A:
Từng vết xước ngày e bc
Lời nguyện ước cơn gió cước ở trên da a
Làm sao xóa từng vết sẫm
Đôi mắt đẫm
Ai đã dẫm nát con tim a
R e nói e khăn gói
Tựa mây khói
E sẽ xa nơi a
Chấp tay nguyện cầu rite
Mong e yên bình
Chorus:
Là đó tiếng gót giầy
Mưa rơi lộp độp trên phố
Giờ thêm cơn gió cuồng
Bức tranh chia lìa thật đẹp
Vào ngày mưa cứ rơi
Oh no no no mưa cứ rơi
Vây là mình khép nó xong
Oh no no no a thấy vui
Wrxdie:
Ngày a thấy e bước cùng ai đó, con tim a như chết lịm
Lại đi bộ trên phố, a cũng k rõ, phải đi nơi đâu để kiếm tìm
Dù sao cũng đã làm rất tốt, a biết 2 ta đã cố gắng hết mình
Giờ là lúc hết tình hết thuốc, Yong Wxrdie sẽ cho e quyết định
Lại thêm 1 verse cho e coi như a cảm ơn
Liệu có cách nào để cho cơn đau này nhẹ nhàng hơn
Vẫn chỉ là 1 cậu bé si tình ngân nga dưới ánh hoàng hôn
Có thể nốc 1 liều để quên hết đi nhưng sao a chẳng muốn
Lại lôi ra và đốt đến khi
Đến khi căn phòng này tối hết đi
Bảo homie là mày phải cuốn tiếp đi
Bật lại bài này vì a k muốn hết suy x2

Chorus:
Là đó tiếng gót giầy
Mưa rơi lộp độp trên phố
Giờ thêm cơn gió cuồng
Bức tranh chia lìa thật đẹp
Vào ngày mưa cứ rơi
Oh no no no mưa cứ rơi
Vây là mình khép nó xong
Oh no no no no a thấy vui
Vào ngày đó
Vội có thêm bao gấm nhung
E cũng đã đành lòng
A với a 1 mình
Vào ngày đó
Ngày khó khăn e bc đi
E cũng đã đành lòng
A với a 1 mình
Là đó tiếng gót giầy
Mưa rơi lộp độp trên phố
Giờ thêm cơn gió cuồng
Bức tranh chia lìa thật đẹp
Vào ngày mưa cứ rơi
Hmmmm
Mưa cứ rơi
Hmmmm"
wgI3q4qcQ24,Vũ Cát Tường ft. Hakoota - Em Ơi (Official MV) | Valentine Song,Em Ơi,Vũ Cát Tường (VCT),"1 người đóng góp
Lời bài hát này vẫn chưa được chép lời. Vui lòng kiểm tra lại sau khi bài hát được phát hành."
Xz0p8i1BUcs,Chuyện Tình Mình - Quốc Khanh & Hoàng Thục Linh (Official 4K Music Video),Chuyện Tình Mình,MMG Studios,"3 Contributors
Tôi Là Người Việt Nam Lyrics
Ta như đàn chim sải cánh, vẫn cứ bay giữa trời xanh rất xanh
Chưa bao giờ ngừng cố gắng, qua bão giông ta càng thêm trưởng thành
Bao năm dựng xây đất nước, gieo gấm hoa thêm tình thương mến thương
Tương lai đường dài phía trước!
Đưa cánh tay giang rộng khắp bốn phương
Việt Nam ta sẽ chiến thắng!
Dẫu cho bao gian truân gian nan vẫn cứ cố gắng!
Dẫu cho bao phong ba lòng ta chẳng ngại băn khoăn
Chẳng ngại hy sinh
Việt Nam ta sẽ chiến đấu!
Để noi gương ông cha và còn làm gương mai sau
Để đôi chân đi xa vẫn hoài luôn nhớ về
Tự hào khi nói ra rằng
Tôi là người Việt Nam
Máu đỏ da vàng, con rồng cháu tiên
Rừng vàng biển bạc phố thị nối thảo nguyên
Việt Nam tôi 3 miền, có bài ca hiền
Đồng lòng chinh chiến giữ bờ cõi linh thiêng
4000 nghìn năm vang dội Trống Đồng Đông Sơn
Luôn hướng về nguồn cội, sống cùng công ơn
Nơi có những con người một đời bất khuất
Dẫu khó khăn gian khổ cũng chẳng rời tấc đất
Nên tôi yêu Bắc Bộ một thời đời khắc khổ, thuở chiến tranh đi qua như một lời nhắc nhở
Thương Miền Trung lũ về não nề như thác đổ, vẫn cùng nhau vượt qua là bao nhiêu trắc trở
Nhớ những cánh cò ở Đất Rừng Phương Nam, cánh đồng xanh ngát ở sau màn sương tan
Yêu cả từng hạt cát, bài hát nơi biển đảo, yêu con người đất Việt hào kiệt và hiên ngang

Nếu như một ai có ở, nơi chốn xa xin đừng quên phút giây
Con tim, màu da, đất nước, bao lớp oai hùng giành non nước này
Anh em mình ơi hãy nhớ, triệu trái tim đang cùng chung giấc mơ
Đôi tay và thêm ý chí ta đắp xây cuộc đời bao ý thơ
Việt Nam ta sẽ chiến thắng!
Dẫu cho bao gian truân gian nan vẫn cứ cố gắng!
Dẫu cho bao phong ba lòng ta chẳng ngại băn khoăn
Chẳng ngại hi sinh
Việt Nam ta sẽ chiến đấu!
Để noi gương ông cha và còn làm gương mai sau
Để đôi chân đi xa vẫn hoài luôn nhớ về
Tự hào khi nói ra rằng
Tôi là người Việt Nam!
Việt nam ta kiên cường vượt qua khó khăn
“Quyết thắng quyết thắng”
Vững bước một niềm tin ngày mai luôn tươi sáng
“Chiến đấu chiến đấu”
Dù đường dài nhiều chong gai ta nguyện một lòng đoàn kết
Yêu thương sẻ chia chúng ta là người việt nam
Dựng xây quê hương đưa việt nam một tương lai ngời sáng ...
Việt Nam ta sẽ chiến thắng!
Dẫu cho bao gian truân gian nan vẫn cứ cố gắng!
Dẫu cho bao phong ba lòng ta chẳng ngại băn khoăn
Chẳng ngại hi sinh
Việt Nam ta sẽ chiến đấu!
Để noi gương ông cha và còn làm gương mai sau
Để đôi chân đi xa vẫn hoài luôn nhớ về
Tự hào khi nói ra rằng
Tôi là người Việt Nam!

Việt Nam ta sẽ chiến thắng!
Dẫu cho bao gian truân gian nan vẫn cứ cố gắng!
Dẫu cho bao phong ba lòng ta chẳng ngại băn khoăn
Chẳng ngại hi sinh
Việt Nam ta sẽ chiến đấu!
Để noi gương ông cha và còn làm gương mai sau
Để đôi chân đi xa vẫn hoài luôn nhớ về
Tự hào khi nói ra rằng
Tôi là người Việt Nam!"
59YK9QrtNg4,Nếu Ngày Mai Không Đến - Chillies,Nếu Ngày Mai Không Đến,Chillies,"1 Contributor
Nếu Ngày Mai Không Đến Lyrics
Con tim kia vỡ đôi
Em buông câu trách móc tôi
Một ngày, vì sao ta lại như vậy?
Ta không mang dối gian
Nhưng sao tình cũng vỡ tan
Từ khi, những bận lòng suy nghĩ
Tiếc không em một nhành cây rất xanh
Tiếc không em chuyện tình em với anh
Cứ xoay đều mãi, đúng hay là sai?
Thời gian cứ thế vẫn trôi, và em cứ thế xa tôi
Nếu ngày mai không đến
Anh xin nói một lời yêu em
Yêu say đắm như lần đầu tiên
Môi hôn đưa anh vào bình yên, bao ngày
Nếu ngày mai không đến
Những ký ức cố vùi trong tim
Hay sẽ hóa tro tàn bay mất
Yêu thương ấy riêng mình anh cất
Giữ mê say, xin em về đây

Ta không mãi dối gian
Nhưng sao tình cũng vỡ tan
Từ khi, những bận lòng suy nghĩ
Tiếc không em một nhành cây rất xanh
Tiếc không em chuyện tình em với anh
Cứ xoay đều mãi, đúng hay là sai?
Thời gian cứ thế vẫn trôi, và em cứ thế xa tôi
Nếu ngày mai không đến
Anh xin nói một lời yêu em
Yêu say đắm như lần đầu tiên
Môi hôn đưa anh vào bình yên, bao ngày
Nếu ngày mai không đến
Những ký ức có vùi trong tim
Hay sẽ hóa tro tàn bay mất
Yêu thương ấy riêng mình anh cất
Giữ mê say, xin em về đây

Nếu ngày mai không đến
Anh xin nói một lời yêu em
Yêu say đắm như lần đầu tiên
Môi hôn đưa anh vào bình yên, bao ngày
Nếu ngày mai không đến
Những ký ức có vùi trong tim
Hay sẽ hóa tro tàn bay mất
Yêu thương ấy riêng mình anh cất
Giữ mê say
Nếu ngày mai không đến
Anh xin nói một lời yêu em
Yêu say đắm như lần đầu tiên
Môi hôn đưa anh vào bình yên, bao ngày
Nếu ngày mai không đến
Những ký ức có vùi trong tim
Hay sẽ hóa tro tàn bay mất
Yêu thương ấy riêng mình anh cất
Giữ mê say, xin em về đây"
x2b15lEyeuo,MÙA XUÂN ĐÓ CÓ EM - TRƯỜNG VŨ | OFFICIAL MV | HOA DƯƠNG TV,Mùa Xuân Đó Có Em,HOA DƯƠNG TV,"2 Contributors
Mùa xuân đó có em Lyrics
Nếu chiều nay lỡ hẹn không về
Thì xuân năm nay xuân sẽ buồn
Sẽ buồn hơn mấy cội mai già
Và mùa xuân quên mặc áo mới
Hẹn hò xa xưa để quên tất cả
Dành cho em tình yêu rất lạ
Dù sao anh cũng về
Mộng xuân đã chín đỏ
Bàn tay nâng niu hoa cúc
Bàn tay hiu hắt giọt lệ đầy
Em có nghe trời vào xuân chưa?
Bên sông từng giọt nắng vàng chợt lưa thưa
Và mùa xuân đó có em thì xuân rất đẹp
Anh không biết xuân về lúc nào
Lời tình đong đưa theo gió
Mình thương nhau mấy tuổi xuân rồi
Nếu chiều nay lỡ hẹn không về
Thì xuân năm nay xuân sẽ buồn
Sẽ buồn hơn mấy cội mai già
Và mùa xuân quên mặc áo mới
Hẹn hò xa xưa để quên tất cả
Dành cho em tình yêu rất lạ

Dù sao anh cũng về
Mộng xuân đã chín đỏ
Bàn tay nâng niu hoa cúc
Bàn tay hiu hắt giọt lệ sầu
Em có nghe trời vào xuân chưa
Bên sông từng giọt nắng vàng chợt lưa thưa
Và mùa xuân đó có em thì xuân rất đẹp
Anh không biết xuân về lúc nào
Lời tình đong đưa theo gió
Mình thương nhau mấy tuổi xuân rồi
Lời tình đong đưa theo gió
Mình thương nhau mấy tuổi xuân rồi"
B2w0-cw-6Uw,Về Đâu Mái Tóc Người Thương - Quang Lê | Official MV | Hồn Lỡ Sa Vào Đôi Mắt Em,,Quang Lê Official,"19 người đóng góp
Bản dịch
tiếng Nhật
RADWIMPS - Nandemonaiya (Phiên bản phim) (La Mã) Lời bài hát
Futari no aida toorisugita kaze wa
Doko kara sabishisa wo hakondekita no
Naitari shita sono ato no sora wa
Yake ni sukitootteitari shitanda
Itsumo wa togatte tachichi no kotoba ga
Kyou wa atatakaku kanjimashita
Yasashisa mo egao mo yume no katarikata mo
Shiranakute zenbu kimi wo maneta yo
Mou sukoshi dake de ii ato sukoshi dake de ii
Mou sukoshi dake de ii kara
Mou sukoshi dake de ii ato sukoshi dake de ii
Mou sukoshi dake kuttsuiteiyou ka
Bokura taimufuraiyaa toki wo kakeagaru kuraima
Toki no kakurenbo hagurekko wa mou iya nanda
Ureshikute naku nowa kanashikute warau bây giờ
Kimi no kokoro ga kimi wo oikoshitanda yo
Hoshi ni made negatte te ni ireta omocha mo
Heya no sumikko ni ima korogatteru
Kanaetai yume mo kyou de hyakko dekita yo
Tatta hitotsu to itsuka koukanko shiyou
Itsumo wa shaberanai ano ko ni kyou wa
Houkago ""mata ashita"" to koe wo kaketa
Narenai koto mo tama ni nara ii ne
Toku ni anata ga tonari ni itara

Mou sukoshi dake de ii ato sukoshi dake de ii
Mou sukoshi dake de ii kara
Mou sukoshi dake de ii ato sukoshi dake de ii
Mou sukoshi dake kuttsuiteiyou yo
Bokura taimufuraiyaa kimi wo shitteitanda
Boku ga boku no namae wo oboeru yori zutto mae ni
Kimi no inai sekai ni mo
Nanika no imi wa kitto atte
Demo kimi no inai sekai nado
natsuyasumi no nai hachigatsu không bạn
Kimi no inai sekai nado
Warau koto nai santa no you
Kimi no inai sekai nado
Bokura taimufuraiyaa toki wo kakeagaru kuraimaa
Toki no kakurenbo hagurekko wa mou iya nanda
Nandemo nai ya yappari nandemo nai ya
Ima kara iku yo
Bokura taimufuraiyaa toki wo kakeagaru kuraimaa
Toki no kakurenbo hagurekko wa mou ii yo
Kimi wa hade na kuraiyaa sono namida tometemitai na
Dakedo kimi wa kobanda
Koboreru mama no namida wo mite wakatta
Ureshikute naku no wa kanashikute warau nowa
Boku no kokoro ga boku wo oikoshitanda yo"
EKgvDwdoLYs,"RHYDER, Dương Domic, Pháp Kiều - HÀO QUANG I OFFICIAL LYRICS VIDEO",HÀO QUANG I,RHYDER OFFICIAL,"1 Contributor
Ánh Hào Quang (Live in Đà Lạt) Lyrics
(One, two, three!)
Thời gian xuyên hồi ức trở về tháng năm đã từng
Hào quang ánh sáng theo tôi không ngừng
Làm việc chẳng biết nghỉ ngơi lòng thầm cảm ơn cuộc đời
Đã cho tôi được nhiều người mến thương
Rồi một hôm chẳng may chợt có những đổi thay
Và tôi cảm thấy đau hơn từng ngày
Phải làm thế nào đây dừng hay bước tiếp giờ này
Nhưng càng tồi tệ nên đành phải buông tay
Có mấy ai hiểu được trái đắng bên trong là sự trống vắng
Phía sau thành công có những khoảng lặng
Những đêm mất ngủ vì cơn đau nhưng dám nghĩ về mai sau
Giấc mơ đời này viết tiếp làm sao?
Cũng may có một người bên tôi những hôm kề cận sớm tối
Vẫn luôn cùng nhau nắm tay không rời
Để tôi thêm động lực cố gắng hôm nay là ngày chiến thắng
Tôi vẫn ở đây dưới ánh hào quang

Xin cảm ơn quý vị rất nhiều!
Rồi một hôm chẳng may chợt có những đổi thay
Và tôi cảm thấy đau hơn từng ngày
Phải làm thế nào đây dừng hay bước tiếp giờ này
Nhưng càng tồi tệ nên đành phải buông tay
Có mấy ai hiểu được trái đắng bên trong là sự trống vắng
Phía sau thành công có những khoảng lặng
Những đêm mất ngủ vì cơn đau chẳng dám nghĩ về mai sau
Giấc mơ đời này viết tiếp làm sao?
Cũng may có một người bên tôi những hôm kề cận sớm tối
Vẫn luôn cùng nhau nắm tay không rời
Để tôi thêm động lực cố gắng hôm nay là ngày chiến thắng
Tôi vẫn ở đây dưới ánh hào quang
Có mấy ai hiểu được trái đắng bên trong là sự trống vắng
Phía sau thành công có những khoảng lặng
Những đêm mất ngủ vì cơn đau chẳng dám nghĩ về mai sau
Giấc mơ đời này viết tiếp làm sao?

Cũng may có một người bên tôi những hôm kề cận sớm tối
Vẫn luôn cùng nhau nắm tay không rời
Để tôi thêm động lực cố gắng hôm nay là ngày chiến thắng
Tôi vẫn ở đây dưới ánh hào quang
Xin cảm ơn tất cả quý vị!"
7u5hjUsJBXA,Hoàng Thuỳ Linh & Kingsport - Ngồi Trên Ngai (Official Music Video),Ngồi Trên Ngai,Hoàng Thùy Linh,"1 người đóng góp
Lời bài hát này vẫn chưa được chép lời. Vui lòng kiểm tra lại sau khi bài hát được phát hành."
